,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,wlan_code_index,x(m),y(m),primary_channel,min_channel_allowed,max_channel_allowed,RSSI,SINR,average_airtime,throughput,deployment
1197,1197,-108.6,-106.97,-111.61,-122.83,-94.85,-79.34,-88.83,-108.6,-79.34,10000.0,-82.35,-100.95,9,30.0,50.0,2,2,3,-53.04249999999999,30.65333333333333,82.17,123.04,99.0
1198,1198,-119.82,-111.61,-106.97,-111.61,-111.61,-88.83,-79.34,-91.84,-100.95,-79.34,10000.0,-79.34,10,50.0,50.0,0,0,3,-58.25117647058824,21.58882352941177,61.3925,110.75,99.0
1199,1199,-133.97,-122.83,-111.61,-106.97,-128.97,-105.59,-88.83,-82.35,-119.98,-100.95,-82.35,10000.0,11,70.0,50.0,2,2,3,-55.90333333333333,30.077777777777776,70.965,76.38,99.0
1200,1200,10000.0,-79.23,-101.93,-116.02,-81.17,-87.26,-105.74,-118.44,-97.19,-104.62,-109.06,-121.99,0,8.75,8.3333,0,0,3,-60.46000000000001,23.47777777777777,54.00749999999999,102.68,100.0
1201,1201,-79.23,10000.0,-82.24,-98.91,-90.27,-78.16,-90.27,-102.73,-101.61,-100.2,-98.6,-109.06,1,26.25,8.3333,0,0,3,-57.98692307692307,24.954615384615387,21.880000000000003,45.62,100.0
1202,1202,-98.91,-79.23,10000.0,-79.23,-105.74,-87.26,-81.17,-87.26,-112.07,-104.62,-94.18,-98.6,2,43.75,8.3333,0,0,7,-61.94769230769232,16.75384615384615,41.5825,92.16,100.0
1203,1203,-116.02,-98.91,-82.24,10000.0,-121.45,-102.73,-90.27,-78.16,-125.0,-115.08,-98.6,-94.18,3,61.25,8.3333,0,0,3,-56.76818181818182,24.617272727272724,25.315,55.6,100.0
1204,1204,-78.16,-87.26,-105.74,-118.44,10000.0,-79.23,-101.93,-116.02,-78.16,-90.27,-99.72,-115.43,4,8.75,25.0,0,0,7,-62.99,20.972500000000004,10.09125,26.11,100.0
1205,1205,-87.26,-78.16,-90.27,-102.73,-82.24,10000.0,-82.24,-98.91,-87.26,-81.17,-84.25,-99.72,5,26.25,25.0,0,0,3,-56.50333333333333,18.927333333333333,18.797500000000003,35.25,100.0
1206,1206,-102.73,-87.26,-81.17,-87.26,-101.93,-79.23,10000.0,-79.23,-102.73,-90.27,-75.14,-84.25,6,43.75,25.0,0,0,7,-61.71222222222223,14.085,2.62375,6.14,100.0
1207,1207,-118.44,-102.73,-90.27,-78.16,-119.03,-98.91,-82.24,10000.0,-118.44,-105.74,-84.25,-75.14,7,61.25,25.0,0,0,7,-57.026,21.338000000000005,16.581249999999997,53.32,100.0
1208,1208,-97.19,-101.61,-115.08,-125.0,-81.17,-87.26,-105.74,-118.44,10000.0,-82.24,-95.9,-113.01,8,8.75,41.6667,0,0,3,-57.60636363636363,23.652727272727272,69.63000000000001,145.69,100.0
1209,1209,-101.61,-97.19,-104.62,-112.07,-90.27,-78.16,-90.27,-102.73,-79.23,10000.0,-76.22,-95.9,9,26.25,41.6667,0,0,7,-60.92133333333333,20.11733333333333,3.83,10.29,100.0
1210,1210,-112.07,-101.61,-100.2,-101.61,-105.74,-87.26,-81.17,-87.26,-98.91,-82.24,10000.0,-76.22,10,43.75,41.6667,0,0,1,-52.67733333333333,28.430000000000003,66.895,84.44,100.0
1211,1211,-125.0,-112.07,-104.62,-97.19,-121.45,-102.73,-90.27,-78.16,-116.02,-101.93,-76.22,10000.0,11,61.25,41.6667,2,2,3,-55.750625,31.583124999999995,87.375,110.75,100.0
1212,1212,10000.0,-79.23,-101.93,-116.02,-78.16,-90.27,-105.74,-115.43,-100.2,-98.6,-115.08,-125.0,0,8.75,8.3333,0,0,1,-56.233,31.079,14.74,20.57,101.0
1213,1213,-76.22,10000.0,-82.24,-98.91,-87.26,-81.17,-90.27,-99.72,-104.62,-94.18,-104.62,-112.07,1,26.25,8.3333,0,0,3,-57.66272727272727,20.40909090909091,46.9975,75.19,101.0
1214,1214,-95.9,-79.23,10000.0,-79.23,-102.73,-90.27,-81.17,-84.25,-115.08,-98.6,-100.2,-101.61,2,43.75,8.3333,0,0,7,-61.62631578947368,19.06315789473684,2.83,8.29,101.0
1215,1215,-113.01,-98.91,-82.24,10000.0,-118.44,-105.74,-90.27,-75.14,-128.01,-109.06,-104.62,-97.19,3,61.25,8.3333,0,0,3,-55.59181818181819,26.95545454545455,78.255,174.31,101.0
1216,1216,-75.14,-87.26,-105.74,-118.44,10000.0,-82.24,-101.93,-113.01,-81.17,-84.25,-105.74,-118.44,4,8.75,25.0,0,0,3,-57.75619047619047,22.76619047619048,44.11000000000001,86.4,101.0
1217,1217,-84.25,-78.16,-90.27,-102.73,-79.23,10000.0,-82.24,-95.9,-90.27,-75.14,-90.27,-102.73,5,26.25,25.0,0,0,7,-62.23,16.81,3.62,10.29,101.0
1218,1218,-99.72,-87.26,-81.17,-87.26,-98.91,-82.24,10000.0,-76.22,-105.74,-84.25,-81.17,-87.26,6,43.75,25.0,0,0,7,-62.308,15.000666666666666,11.44,19.35,101.0
1219,1219,-115.43,-102.73,-90.27,-78.16,-116.02,-101.93,-82.24,10000.0,-121.45,-99.72,-90.27,-78.16,7,61.25,25.0,2,2,3,-56.89529411764707,28.321764705882355,23.17,21.68,101.0
1220,1220,-94.18,-101.61,-115.08,-125.0,-78.16,-90.27,-105.74,-115.43,10000.0,-76.22,-101.93,-116.02,8,8.75,41.6667,0,0,7,-61.60611111111111,23.99,9.905,29.88,101.0
1221,1221,-98.6,-97.19,-104.62,-112.07,-87.26,-81.17,-90.27,-99.72,-82.24,10000.0,-82.24,-98.91,9,26.25,41.6667,0,0,1,-55.756875,25.77,60.565,82.24,101.0
1222,1222,-109.06,-101.61,-100.2,-101.61,-102.73,-90.27,-81.17,-84.25,-101.93,-76.22,10000.0,-79.23,10,43.75,41.6667,0,0,7,-61.62050000000001,20.286,7.8025,18.66,101.0
1223,1223,-121.99,-112.07,-104.62,-97.19,-118.44,-105.74,-90.27,-75.14,-119.03,-95.9,-82.24,10000.0,11,61.25,41.6667,0,0,7,-59.36315789473685,22.882631578947368,60.245,181.01,101.0
1224,1224,10000.0,-82.24,-98.91,-113.01,-78.16,-90.27,-105.74,-118.44,-100.2,-104.62,-112.07,-121.99,0,8.75,8.3333,6,6,7,-56.92249999999999,30.355500000000006,80.545,84.24,102.0
1225,1225,-76.22,10000.0,-79.23,-95.9,-87.26,-81.17,-90.27,-102.73,-104.62,-100.2,-101.61,-109.06,1,26.25,8.3333,0,0,7,-60.51,15.964545454545457,16.536250000000003,38.02,102.0
1226,1226,-95.9,-82.24,10000.0,-76.22,-102.73,-90.27,-81.17,-87.26,-115.08,-104.62,-97.19,-98.6,2,43.75,8.3333,0,0,3,-57.54846153846153,21.82923076923077,54.915,106.52,102.0
1227,1227,-113.01,-101.93,-79.23,10000.0,-118.44,-105.74,-90.27,-78.16,-128.01,-115.08,-101.61,-94.18,3,61.25,8.3333,6,6,7,-54.52769230769232,30.436153846153843,94.555,140.51,102.0
1228,1228,-75.14,-90.27,-102.73,-115.43,10000.0,-82.24,-101.93,-116.02,-81.17,-90.27,-102.73,-115.43,4,8.75,25.0,0,0,3,-58.491333333333344,26.42533333333333,47.157500000000006,98.0,102.0
1229,1229,-84.25,-81.17,-87.26,-99.72,-79.23,10000.0,-82.24,-98.91,-90.27,-81.17,-87.26,-99.72,5,26.25,25.0,0,0,7,-62.34153846153846,11.572307692307692,27.755000000000003,26.34,102.0
1230,1230,-99.72,-90.27,-78.16,-84.25,-98.91,-82.24,10000.0,-79.23,-105.74,-90.27,-78.16,-84.25,6,43.75,25.0,0,0,7,-60.73049999999999,10.83,0.6100000000000001,1.54,102.0
1231,1231,-115.43,-105.74,-87.26,-75.14,-116.02,-101.93,-82.24,10000.0,-121.45,-105.74,-87.26,-75.14,7,61.25,25.0,0,0,3,-58.638333333333335,24.341111111111115,70.28250000000001,130.79,102.0
1232,1232,-94.18,-104.62,-112.07,-121.99,-78.16,-90.27,-105.74,-118.44,10000.0,-82.24,-98.91,-113.01,8,8.75,41.6667,0,0,7,-61.58149999999999,22.9025,32.6475,107.9,102.0
1233,1233,-98.6,-100.2,-101.61,-109.06,-87.26,-81.17,-90.27,-102.73,-82.24,10000.0,-79.23,-95.9,9,26.25,41.6667,0,0,7,-62.45157894736843,17.969473684210527,19.59125,51.99,102.0
1234,1234,-109.06,-104.62,-97.19,-98.6,-102.73,-90.27,-81.17,-87.26,-101.93,-82.24,10000.0,-76.22,10,43.75,41.6667,0,0,3,-60.24285714285714,22.149523809523814,60.92249999999999,100.92,102.0
1235,1235,-121.99,-115.08,-101.61,-94.18,-118.44,-105.74,-90.27,-78.16,-119.03,-101.93,-79.23,10000.0,11,61.25,41.6667,6,6,7,-54.50823529411764,31.825882352941186,94.815,137.01,102.0
1236,1236,10000.0,-76.22,-98.91,-113.01,-75.14,-87.26,-99.72,-115.43,-97.19,-101.61,-115.08,-125.0,0,8.75,8.3333,6,6,7,-57.6585,30.86450000000001,45.645,57.6,103.0
1237,1237,-76.22,10000.0,-79.23,-95.9,-84.25,-78.16,-84.25,-99.72,-101.61,-97.19,-104.62,-112.07,1,26.25,8.3333,2,2,3,-54.845,25.405833333333334,32.485,37.42,103.0
1238,1238,-95.9,-76.22,10000.0,-76.22,-99.72,-87.26,-75.14,-84.25,-112.07,-101.61,-100.2,-101.61,2,43.75,8.3333,0,0,3,-58.02066666666666,22.566666666666663,77.4975,117.68,103.0
1239,1239,-113.01,-95.9,-79.23,10000.0,-115.43,-102.73,-84.25,-75.14,-125.0,-112.07,-104.62,-97.19,3,61.25,8.3333,6,6,7,-59.07733333333333,29.162666666666667,95.9,111.52,103.0
1240,1240,-75.14,-84.25,-102.73,-115.43,10000.0,-79.23,-95.9,-113.01,-78.16,-87.26,-105.74,-118.44,4,8.75,25.0,6,6,7,-54.94909090909091,29.65818181818182,45.065,59.1,103.0
1241,1241,-84.25,-75.14,-87.26,-99.72,-76.22,10000.0,-76.22,-95.9,-87.26,-78.16,-90.27,-102.73,5,26.25,25.0,0,0,7,-57.08789473684211,19.63842105263158,46.0425,135.3,103.0
1242,1242,-99.72,-84.25,-78.16,-84.25,-95.9,-79.23,10000.0,-76.22,-102.73,-87.26,-81.17,-87.26,6,43.75,25.0,2,2,3,-56.7035,21.590000000000003,9.17,8.12,103.0
1243,1243,-115.43,-99.72,-87.26,-75.14,-113.01,-98.91,-76.22,10000.0,-118.44,-102.73,-90.27,-78.16,7,61.25,25.0,2,2,3,-54.99538461538462,25.649230769230773,54.010000000000005,55.22,103.0
1244,1244,-94.18,-98.6,-112.07,-121.99,-75.14,-87.26,-99.72,-115.43,10000.0,-79.23,-101.93,-116.02,8,8.75,41.6667,0,0,3,-60.48764705882354,24.1,74.56,138.55,103.0
1245,1245,-98.6,-94.18,-101.61,-109.06,-84.25,-78.16,-84.25,-99.72,-79.23,10000.0,-82.24,-98.91,9,26.25,41.6667,0,0,3,-57.9885,28.603,7.56,18.12,103.0
1246,1246,-109.06,-98.6,-97.19,-98.6,-99.72,-87.26,-75.14,-84.25,-98.91,-79.23,10000.0,-79.23,10,43.75,41.6667,0,0,7,-62.28238095238097,17.99809523809524,15.57875,32.79,103.0
1247,1247,-121.99,-109.06,-101.61,-94.18,-115.43,-102.73,-84.25,-75.14,-116.02,-98.91,-82.24,10000.0,11,61.25,41.6667,0,0,3,-57.34692307692308,26.417692307692302,54.2025,106.11,103.0
1248,1248,10000.0,-79.23,-95.9,-116.02,-78.16,-84.25,-102.73,-115.43,-97.19,-98.6,-112.07,-121.99,0,8.75,8.3333,0,0,7,-63.41888888888889,17.263888888888893,6.96,16.59,104.0
1249,1249,-82.24,10000.0,-76.22,-98.91,-87.26,-75.14,-87.26,-99.72,-101.61,-94.18,-101.61,-109.06,1,26.25,8.3333,0,0,3,-57.152307692307694,22.787692307692303,57.48,109.01,104.0
1250,1250,-101.93,-79.23,10000.0,-79.23,-102.73,-84.25,-78.16,-84.25,-112.07,-98.6,-97.19,-98.6,2,43.75,8.3333,2,2,3,-55.92071428571428,23.22642857142857,21.85,18.29,104.0
1251,1251,-119.03,-98.91,-76.22,10000.0,-118.44,-99.72,-87.26,-75.14,-125.0,-109.06,-101.61,-94.18,3,61.25,8.3333,0,0,3,-60.083333333333336,24.16857142857143,80.605,159.6,104.0
1252,1252,-81.17,-87.26,-99.72,-118.44,10000.0,-76.22,-98.91,-113.01,-78.16,-84.25,-102.73,-115.43,4,8.75,25.0,0,0,7,-60.693333333333335,16.150555555555556,29.1175,61.59,104.0
1253,1253,-90.27,-78.16,-84.25,-102.73,-79.23,10000.0,-79.23,-95.9,-87.26,-75.14,-87.26,-99.72,5,26.25,25.0,2,2,3,-53.95285714285716,27.32,52.06999999999999,60.3,104.0
1254,1254,-105.74,-87.26,-75.14,-87.26,-98.91,-76.22,10000.0,-76.22,-102.73,-84.25,-78.16,-84.25,6,43.75,25.0,0,0,3,-59.99333333333334,16.76666666666667,7.975,9.98,104.0
1255,1255,-121.45,-102.73,-84.25,-78.16,-116.02,-95.9,-79.23,10000.0,-118.44,-99.72,-87.26,-75.14,7,61.25,25.0,4,4,5,-55.96833333333333,33.74055555555555,95.47,133.83,104.0
1256,1256,-100.2,-101.61,-109.06,-125.0,-78.16,-84.25,-102.73,-115.43,10000.0,-76.22,-98.91,-113.01,8,8.75,41.6667,0,0,3,-58.52526315789475,26.08105263157895,9.6675,20.43,104.0
1257,1257,-104.62,-97.19,-98.6,-112.07,-87.26,-75.14,-87.26,-99.72,-79.23,10000.0,-79.23,-95.9,9,26.25,41.6667,0,0,1,-52.57749999999999,27.4175,77.025,116.76,104.0
1258,1258,-115.08,-101.61,-94.18,-101.61,-102.73,-84.25,-78.16,-84.25,-98.91,-76.22,10000.0,-76.22,10,43.75,41.6667,0,0,3,-58.80235294117648,24.053333333333327,2.0275,4.22,104.0
1259,1259,-128.01,-112.07,-98.6,-97.19,-118.44,-99.72,-87.26,-75.14,-116.02,-95.9,-79.23,10000.0,11,61.25,41.6667,0,0,1,-55.95,28.17125,86.53999999999999,117.65,104.0
1260,1260,10000.0,-76.22,-101.93,-119.03,-75.14,-87.26,-102.73,-118.44,-97.19,-101.61,-115.08,-125.0,0,8.75,8.3333,0,0,1,-55.62642857142857,28.59928571428572,87.89,113.19,105.0
1261,1261,-76.22,10000.0,-82.24,-101.93,-84.25,-78.16,-87.26,-102.73,-101.61,-97.19,-104.62,-112.07,1,26.25,8.3333,4,4,5,-54.6123076923077,31.27615384615384,87.405,106.4,105.0
1262,1262,-95.9,-76.22,10000.0,-82.24,-99.72,-87.26,-78.16,-87.26,-112.07,-101.61,-100.2,-101.61,2,43.75,8.3333,0,0,7,-60.55692307692306,13.91923076923077,28.27500000000001,47.85,105.0
1263,1263,-113.01,-95.9,-82.24,10000.0,-115.43,-102.73,-87.26,-78.16,-125.0,-112.07,-104.62,-97.19,3,61.25,8.3333,0,0,7,-60.81583333333334,20.695,58.86750000000001,154.06,105.0
1264,1264,-75.14,-84.25,-105.74,-121.45,10000.0,-79.23,-98.91,-116.02,-78.16,-87.26,-105.74,-118.44,4,8.75,25.0,6,6,7,-54.10476190476191,36.02047619047619,95.24,145.48,105.0
1265,1265,-84.25,-75.14,-90.27,-105.74,-76.22,10000.0,-79.23,-98.91,-87.26,-78.16,-90.27,-102.73,5,26.25,25.0,0,0,3,-58.584375,19.042500000000004,21.09,34.25,105.0
1266,1266,-99.72,-84.25,-81.17,-90.27,-95.9,-79.23,10000.0,-79.23,-102.73,-87.26,-81.17,-87.26,6,43.75,25.0,0,0,3,-59.2205,20.5415,26.75,46.0,105.0
1267,1267,-115.43,-99.72,-90.27,-81.17,-113.01,-98.91,-79.23,10000.0,-118.44,-102.73,-90.27,-78.16,7,61.25,25.0,0,0,3,-59.0945,23.975,11.6825,21.04,105.0
1268,1268,-94.18,-98.6,-115.08,-128.01,-75.14,-87.26,-102.73,-118.44,10000.0,-79.23,-101.93,-116.02,8,8.75,41.6667,0,0,3,-57.28625,26.6575,59.315,129.64,105.0
1269,1269,-98.6,-94.18,-104.62,-115.08,-84.25,-78.16,-87.26,-102.73,-79.23,10000.0,-82.24,-98.91,9,26.25,41.6667,0,0,3,-57.63263157894738,25.173157894736843,21.6475,49.23,105.0
1270,1270,-109.06,-98.6,-100.2,-104.62,-99.72,-87.26,-78.16,-87.26,-98.91,-79.23,10000.0,-79.23,10,43.75,41.6667,0,0,7,-61.794375,18.0075,15.63875,40.01,105.0
1271,1271,-121.99,-109.06,-104.62,-100.2,-115.43,-102.73,-87.26,-78.16,-116.02,-98.91,-82.24,10000.0,11,61.25,41.6667,0,0,3,-58.69499999999999,24.445000000000004,56.4425,101.99,105.0
1272,1272,10000.0,-76.22,-101.93,-116.02,-81.17,-87.26,-105.74,-118.44,-94.18,-98.6,-112.07,-125.0,0,8.75,8.3333,0,0,7,-63.680526315789486,19.094736842105263,25.113750000000003,67.66,106.0
1273,1273,-82.24,10000.0,-82.24,-98.91,-90.27,-78.16,-90.27,-102.73,-98.6,-94.18,-101.61,-112.07,1,26.25,8.3333,0,0,1,-53.60071428571428,27.862142857142853,47.975,62.59,106.0
1274,1274,-101.93,-76.22,10000.0,-79.23,-105.74,-87.26,-81.17,-87.26,-109.06,-98.6,-97.19,-101.61,2,43.75,8.3333,0,0,7,-62.45937499999999,18.335,11.35625,24.73,106.0
1275,1275,-119.03,-95.9,-82.24,10000.0,-121.45,-102.73,-90.27,-78.16,-121.99,-109.06,-101.61,-97.19,3,61.25,8.3333,0,0,3,-58.96999999999999,24.039230769230773,64.5625,123.88,106.0
1276,1276,-81.17,-84.25,-105.74,-118.44,10000.0,-79.23,-101.93,-116.02,-75.14,-84.25,-102.73,-118.44,4,8.75,25.0,0,0,7,-61.68416666666667,19.31666666666667,39.605,110.95,106.0
1277,1277,-90.27,-75.14,-90.27,-102.73,-82.24,10000.0,-82.24,-98.91,-84.25,-75.14,-87.26,-102.73,5,26.25,25.0,0,0,3,-56.41272727272727,20.74636363636364,17.2325,26.26,106.0
1278,1278,-105.74,-84.25,-81.17,-87.26,-101.93,-79.23,10000.0,-79.23,-99.72,-84.25,-78.16,-87.26,6,43.75,25.0,0,0,7,-62.40368421052633,15.23842105263158,10.38125,25.04,106.0
1279,1279,-121.45,-99.72,-90.27,-78.16,-119.03,-98.91,-82.24,10000.0,-115.43,-99.72,-87.26,-78.16,7,61.25,25.0,0,0,3,-58.79949999999999,23.953,13.99,25.42,106.0
1280,1280,-100.2,-98.6,-115.08,-125.0,-81.17,-87.26,-105.74,-118.44,10000.0,-76.22,-98.91,-116.02,8,8.75,41.6667,2,2,3,-55.910714285714285,28.59928571428572,31.8,33.2,106.0
1281,1281,-104.62,-94.18,-104.62,-112.07,-90.27,-78.16,-90.27,-102.73,-76.22,10000.0,-79.23,-98.91,9,26.25,41.6667,2,2,3,-53.345454545454544,28.37727272727273,52.73,62.52,106.0
1282,1282,-115.08,-98.6,-100.2,-101.61,-105.74,-87.26,-81.17,-87.26,-95.9,-76.22,10000.0,-79.23,10,43.75,41.6667,0,0,7,-56.9504761904762,22.83952380952381,21.56375,73.72,106.0
1283,1283,-128.01,-109.06,-104.62,-97.19,-121.45,-102.73,-90.27,-78.16,-113.01,-95.9,-79.23,10000.0,11,61.25,41.6667,0,0,3,-60.01476190476191,25.59809523809524,49.95,101.91,106.0
1284,1284,10000.0,-82.24,-98.91,-116.02,-75.14,-90.27,-102.73,-121.45,-94.18,-98.6,-109.06,-125.0,0,8.75,8.3333,0,0,3,-59.96071428571429,24.802857142857142,64.0275,110.17,107.0
1285,1285,-79.23,10000.0,-79.23,-98.91,-84.25,-81.17,-87.26,-105.74,-98.6,-94.18,-98.6,-112.07,1,26.25,8.3333,0,0,7,-60.33923076923077,18.794615384615383,18.89875,47.62,107.0
1286,1286,-98.91,-82.24,10000.0,-79.23,-99.72,-90.27,-78.16,-90.27,-109.06,-98.6,-94.18,-101.61,2,43.75,8.3333,0,0,3,-58.583333333333336,24.787333333333333,14.645,29.11,107.0
1287,1287,-116.02,-101.93,-79.23,10000.0,-115.43,-105.74,-87.26,-81.17,-121.99,-109.06,-98.6,-97.19,3,61.25,8.3333,0,0,3,-58.384615384615365,23.85846153846154,73.105,148.38,107.0
1288,1288,-78.16,-90.27,-102.73,-118.44,10000.0,-82.24,-98.91,-119.03,-75.14,-84.25,-99.72,-118.44,4,8.75,25.0,2,2,3,-55.90357142857143,25.775714285714287,25.97,19.42,107.0
1289,1289,-87.26,-81.17,-87.26,-102.73,-76.22,10000.0,-79.23,-101.93,-84.25,-75.14,-84.25,-102.73,5,26.25,25.0,0,0,7,-61.16888888888889,16.603888888888886,5.93625,16.36,107.0
1290,1290,-102.73,-90.27,-78.16,-87.26,-95.9,-82.24,10000.0,-82.24,-99.72,-84.25,-75.14,-87.26,6,43.75,25.0,0,0,3,-55.97,17.735454545454544,33.122499999999995,56.14,107.0
1291,1291,-118.44,-105.74,-87.26,-78.16,-113.01,-101.93,-79.23,10000.0,-115.43,-99.72,-84.25,-78.16,7,61.25,25.0,0,0,7,-57.32333333333335,18.32333333333333,5.16,14.44,107.0
1292,1292,-97.19,-104.62,-112.07,-125.0,-75.14,-90.27,-102.73,-121.45,10000.0,-76.22,-95.9,-116.02,8,8.75,41.6667,2,2,3,-53.73052631578948,32.58157894736842,45.52,61.94,107.0
1293,1293,-101.61,-100.2,-101.61,-112.07,-84.25,-81.17,-87.26,-105.74,-76.22,10000.0,-76.22,-98.91,9,26.25,41.6667,0,0,3,-53.79684210526316,24.122631578947363,56.5675,127.65,107.0
1294,1294,-112.07,-104.62,-97.19,-101.61,-99.72,-90.27,-78.16,-90.27,-95.9,-76.22,10000.0,-79.23,10,43.75,41.6667,6,6,7,-53.68375,34.9275,94.595,141.27,107.0
1295,1295,-125.0,-115.08,-101.61,-97.19,-115.43,-105.74,-87.26,-81.17,-113.01,-95.9,-76.22,10000.0,11,61.25,41.6667,0,0,3,-60.32899999999999,23.426,68.2025,120.35,107.0
1296,1296,10000.0,-79.23,-98.91,-113.01,-75.14,-90.27,-99.72,-118.44,-94.18,-98.6,-109.06,-128.01,0,8.75,8.3333,2,2,3,-56.28714285714285,26.118571428571425,79.235,96.23,108.0
1297,1297,-76.22,10000.0,-79.23,-95.9,-84.25,-81.17,-84.25,-102.73,-98.6,-94.18,-98.6,-115.08,1,26.25,8.3333,0,0,3,-56.212857142857146,21.28428571428572,36.9525,77.3,108.0
1298,1298,-95.9,-79.23,10000.0,-76.22,-99.72,-90.27,-75.14,-87.26,-109.06,-98.6,-94.18,-104.62,2,43.75,8.3333,0,0,3,-57.32437499999999,23.9125,34.66,70.43,108.0
1299,1299,-113.01,-98.91,-79.23,10000.0,-115.43,-105.74,-84.25,-78.16,-121.99,-109.06,-98.6,-100.2,3,61.25,8.3333,4,4,5,-53.68333333333333,33.060833333333335,95.25,143.95,108.0
1300,1300,-75.14,-87.26,-102.73,-115.43,10000.0,-82.24,-95.9,-116.02,-75.14,-84.25,-99.72,-121.45,4,8.75,25.0,0,0,1,-55.9815,24.9685,66.045,82.53,108.0
1301,1301,-84.25,-78.16,-87.26,-99.72,-76.22,10000.0,-76.22,-98.91,-84.25,-75.14,-84.25,-105.74,5,26.25,25.0,0,0,7,-58.9975,14.877499999999998,0.24,0.77,108.0
1302,1302,-99.72,-87.26,-78.16,-84.25,-95.9,-82.24,10000.0,-79.23,-99.72,-84.25,-75.14,-90.27,6,43.75,25.0,6,6,7,-56.657222222222224,32.193333333333335,92.36,122.55,108.0
1303,1303,-115.43,-102.73,-87.26,-75.14,-113.01,-101.93,-76.22,10000.0,-115.43,-99.72,-84.25,-81.17,7,61.25,25.0,0,0,3,-58.78,21.25052631578947,50.1075,96.31,108.0
1304,1304,-94.18,-101.61,-112.07,-121.99,-75.14,-90.27,-99.72,-118.44,10000.0,-76.22,-95.9,-119.03,8,8.75,41.6667,2,2,3,-55.95399999999999,29.5255,94.16,132.69,108.0
1305,1305,-98.6,-97.19,-101.61,-109.06,-84.25,-81.17,-84.25,-102.73,-76.22,10000.0,-76.22,-101.93,9,26.25,41.6667,0,0,1,-54.87636363636364,23.982727272727274,84.89,107.83,108.0
1306,1306,-109.06,-101.61,-97.19,-98.6,-99.72,-90.27,-75.14,-87.26,-95.9,-76.22,10000.0,-82.24,10,43.75,41.6667,2,2,3,-54.6925,24.85083333333333,73.725,94.55,108.0
1307,1307,-121.99,-112.07,-101.61,-94.18,-115.43,-105.74,-84.25,-78.16,-113.01,-95.9,-76.22,10000.0,11,61.25,41.6667,0,0,7,-59.435,19.9025,31.473750000000003,114.96,108.0
1308,1308,10000.0,-79.23,-98.91,-116.02,-75.14,-87.26,-99.72,-118.44,-94.18,-104.62,-112.07,-121.99,0,8.75,8.3333,0,0,7,-58.921666666666674,19.800833333333333,56.13875,167.96,109.0
1309,1309,-82.24,10000.0,-79.23,-98.91,-84.25,-78.16,-84.25,-102.73,-98.6,-100.2,-101.61,-109.06,1,26.25,8.3333,0,0,3,-58.18615384615384,23.357692307692314,17.935,32.79,109.0
1310,1310,-101.93,-79.23,10000.0,-79.23,-99.72,-87.26,-75.14,-87.26,-109.06,-104.62,-97.19,-98.6,2,43.75,8.3333,0,0,3,-57.95307692307692,20.53846153846154,27.700000000000003,41.65,109.0
1311,1311,-119.03,-98.91,-79.23,10000.0,-115.43,-102.73,-84.25,-78.16,-121.99,-115.08,-101.61,-94.18,3,61.25,8.3333,0,0,3,-58.1409090909091,22.52272727272727,34.61,60.06,109.0
1312,1312,-81.17,-87.26,-102.73,-118.44,10000.0,-79.23,-95.9,-116.02,-75.14,-90.27,-102.73,-115.43,4,8.75,25.0,6,6,7,-57.0,29.93588235294117,71.5,73.55,109.0
1313,1313,-90.27,-78.16,-87.26,-102.73,-76.22,10000.0,-76.22,-98.91,-84.25,-81.17,-87.26,-99.72,5,26.25,25.0,0,0,3,-55.64133333333333,20.15666666666667,20.9325,43.08,109.0
1314,1314,-105.74,-87.26,-78.16,-87.26,-95.9,-79.23,10000.0,-79.23,-99.72,-90.27,-78.16,-84.25,6,43.75,25.0,2,2,3,-57.44380952380951,27.47857142857143,54.260000000000005,38.98,109.0
1315,1315,-121.45,-102.73,-87.26,-78.16,-113.01,-98.91,-76.22,10000.0,-115.43,-105.74,-87.26,-75.14,7,61.25,25.0,0,0,3,-53.33272727272727,23.80454545454546,29.405,74.64,109.0
1316,1316,-100.2,-101.61,-112.07,-125.0,-75.14,-87.26,-99.72,-118.44,10000.0,-82.24,-98.91,-113.01,8,8.75,41.6667,0,0,1,-56.03999999999999,26.987272727272728,83.71000000000001,101.37,109.0
1317,1317,-104.62,-97.19,-101.61,-112.07,-84.25,-78.16,-84.25,-102.73,-76.22,10000.0,-79.23,-95.9,9,26.25,41.6667,0,0,7,-60.92285714285715,14.720714285714283,3.24,6.68,109.0
1318,1318,-115.08,-101.61,-97.19,-101.61,-99.72,-87.26,-75.14,-87.26,-95.9,-82.24,10000.0,-76.22,10,43.75,41.6667,0,0,7,-59.96933333333333,18.72066666666667,22.68125,49.63,109.0
1319,1319,-128.01,-112.07,-101.61,-97.19,-115.43,-102.73,-84.25,-78.16,-113.01,-101.93,-79.23,10000.0,11,61.25,41.6667,0,0,1,-54.63187500000001,31.870625,35.265,53.47,109.0
1320,1320,10000.0,-79.23,-98.91,-113.01,-81.17,-87.26,-99.72,-118.44,-100.2,-98.6,-112.07,-128.01,0,8.75,8.3333,2,2,3,-55.81944444444444,29.87555555555555,66.8,79.69,110.0
1321,1321,-76.22,10000.0,-79.23,-95.9,-90.27,-78.16,-84.25,-102.73,-104.62,-94.18,-101.61,-115.08,1,26.25,8.3333,0,0,3,-60.04476190476192,24.517619047619043,30.08,57.35,110.0
